,Unnamed: 0,Rank,Country,Score,GDP,Social support,Healthy life expectancy,Freedom,Generosity,Corruption,Region,Year,High,Low,Family,Dystopia.Residual,Standard Error
695,71,72,Hong Kong,5.474,1.38604,,1.01328,0.59608,0.39478,0.37124,Eastern Asia,2015,,,1.05818,0.6542899999999999,0.05051
696,72,73,Estonia,5.4289999999999985,1.15174,,0.77361,0.44888,0.0868,0.15184,Central and Eastern Europe,2015,,,1.22791,1.58782,0.04013
697,73,74,Indonesia,5.399,0.8282700000000001,,0.63793,0.46611,0.51535,0.0,Southeastern Asia,2015,,,1.0870799999999998,1.86399,0.025960000000000004
698,74,75,Vietnam,5.36,0.63216,,0.7467600000000001,0.59444,0.1686,0.10441,Southeastern Asia,2015,,,0.91226,2.20173,0.03107
699,75,76,Turkey,5.332000000000002,1.06098,,0.73172,0.22815,0.12253,0.15746,Middle East and Northern Africa,2015,,,0.94632,2.08528,0.03864
700,76,77,Kyrgyzstan,5.2860000000000005,0.47428,,0.65088,0.43477,0.3003,0.04232,Central and Eastern Europe,2015,,,1.15115,2.2327,0.03823
701,77,78,Nigeria,5.268,0.65435,,0.16007000000000002,0.34334000000000003,0.27233,0.0403,Sub-Saharan Africa,2015,,,0.90432,2.89319,0.04192
702,78,79,Bhutan,5.252999999999999,0.77042,,0.57407,0.5320600000000001,0.47998,0.15445,Southern Asia,2015,,,1.10395,1.63794,0.03225
703,79,80,Azerbaijan,5.2120000000000015,1.02389,,0.64045,0.3703,0.07799,0.16065,Central and Eastern Europe,2015,,,0.93793,2.00073,0.03363
704,80,81,Pakistan,5.194,0.59543,,0.51466,0.12102,0.33671,0.10464,Southern Asia,2015,,,0.41411,3.1070900000000004,0.03726
705,81,82,Jordan,5.192,0.90198,,0.69639,0.40661,0.11053,0.14293,Middle East and Northern Africa,2015,,,1.05392,1.87996,0.04524
706,82,82,Montenegro,5.192,0.97438,,0.72521,0.1826,0.1614,0.14296,Central and Eastern Europe,2015,,,0.90557,2.10017,0.05235
707,83,84,China,5.14,0.89012,,0.81658,0.5169699999999999,0.08185,0.02781,Eastern Asia,2015,,,0.94675,1.8604,0.02424
708,84,85,Zambia,5.129,0.47038,,0.29924,0.48827,0.19591,0.12468,Sub-Saharan Africa,2015,,,0.91612,2.6343,0.06988
709,85,86,Romania,5.124,1.04345,,0.7689,0.35068,0.13748,0.006490000000000001,Central and Eastern Europe,2015,,,0.8858799999999999,1.93129,0.06607
710,86,87,Serbia,5.122999999999998,0.92053,,0.74836,0.20107,0.19231,0.02617,Central and Eastern Europe,2015,,,1.00964,2.025,0.04864
711,87,88,Portugal,5.102,1.15991,,0.8751899999999999,0.51469,0.13719,0.01078,Western Europe,2015,,,1.13935,1.26462,0.04802
712,88,89,Latvia,5.098,1.11312,,0.72437,0.29671,0.18226,0.06332,Central and Eastern Europe,2015,,,1.09562,1.62215,0.0464
713,89,90,Philippines,5.073,0.70532,,0.58114,0.62545,0.24991,0.12279,Southeastern Asia,2015,,,1.03516,1.7536,0.04934
714,90,91,Somaliland region,5.057,0.18847,,0.43873,0.46582,0.5031800000000001,0.39928,Sub-Saharan Africa,2015,,,0.95152,2.11032,0.06161000000000001
715,91,92,Morocco,5.013,0.7347899999999999,,0.60954,0.4169100000000001,0.07172,0.08546000000000001,Middle East and Northern Africa,2015,,,0.64095,2.45373,0.0342
716,92,93,Macedonia,5.007,0.91851,,0.73545,0.33457,0.22359,0.053270000000000005,Central and Eastern Europe,2015,,,1.00232,1.7393299999999998,0.05376
717,93,94,Mozambique,4.971,0.08308,,0.09131,0.34037,0.22269,0.15603,Sub-Saharan Africa,2015,,,1.02626,3.05137,0.07896
718,94,95,Albania,4.959,0.8786700000000001,,0.81325,0.35733000000000004,0.14272,0.06412999999999999,Central and Eastern Europe,2015,,,0.8043399999999999,1.89894,0.05013
719,95,96,Bosnia and Herzegovina,4.949,0.8322299999999999,,0.79081,0.09245,0.24808,0.00227,Central and Eastern Europe,2015,,,0.91916,2.06367,0.06913
720,96,97,Lesotho,4.898,0.37545,,0.07612000000000001,0.31767,0.16388,0.12504,Sub-Saharan Africa,2015,,,1.04103,2.79832,0.09438
721,97,98,Dominican Republic,4.885,0.8953700000000001,,0.66825,0.57672,0.21684,0.14234000000000002,Latin America and Caribbean,2015,,,1.17202,1.21305,0.07446
722,98,99,Laos,4.876,0.5906600000000001,,0.54909,0.59591,0.42192,0.24249,Southeastern Asia,2015,,,0.73803,1.73799,0.06698
723,99,100,Mongolia,4.874,0.82819,,0.60268,0.43626,0.3323,0.026660000000000003,Eastern Asia,2015,,,1.3006,1.34759,0.03313
724,100,101,Swaziland,4.867,0.71206,,0.07566,0.30658,0.18259,0.0306,Sub-Saharan Africa,2015,,,1.07284,2.48676,0.08742
725,101,102,Greece,4.857,1.15406,,0.88213,0.07699,0.0,0.013969999999999998,Western Europe,2015,,,0.92933,1.8010099999999998,0.05062
726,102,103,Lebanon,4.839,1.02564,,0.83947,0.33916,0.21854,0.04582,Middle East and Northern Africa,2015,,,0.80001,1.57059,0.04337
727,103,104,Hungary,4.8,1.12094,,0.75905,0.32112,0.128,0.02758,Central and Eastern Europe,2015,,,1.20215,1.24074,0.06107000000000001
728,104,105,Honduras,4.788,0.59532,,0.6951,0.40148,0.23027,0.06825,Latin America and Caribbean,2015,,,0.95348,1.84408,0.05648
729,105,106,Tajikistan,4.7860000000000005,0.39047,,0.5737899999999999,0.47216,0.22974,0.15072,Central and Eastern Europe,2015,,,0.8556299999999999,2.1139900000000003,0.03198
730,106,107,Tunisia,4.739,0.88113,,0.73793,0.26268,0.06431,0.06358,Middle East and Northern Africa,2015,,,0.60429,2.12466,0.03589
731,107,108,Palestinian Territories,4.715,0.59867,,0.66015,0.24499,0.11251,0.12905,Middle East and Northern Africa,2015,,,0.92558,2.0438400000000003,0.04394
732,108,109,Bangladesh,4.694,0.39753,,0.60164,0.4082,0.21222,0.12569,Southern Asia,2015,,,0.4310600000000001,2.51767,0.03077
733,109,110,Iran,4.686,1.0088,,0.69805,0.30033000000000004,0.38086,0.05863,Middle East and Northern Africa,2015,,,0.54447,1.6944,0.04449
734,110,111,Ukraine,4.681,0.79907,,0.6739,0.25123,0.15275,0.02961,Central and Eastern Europe,2015,,,1.20278,1.5714,0.04412
735,111,112,Iraq,4.677,0.98549,,0.60237,0.0,0.17922000000000002,0.13788,Middle East and Northern Africa,2015,,,0.81889,1.95335,0.052320000000000005
736,112,113,South Africa,4.642,0.92049,,0.27688,0.33207,0.11973,0.08884,Sub-Saharan Africa,2015,,,1.18468,1.7195599999999998,0.04585
737,113,114,Ghana,4.633,0.5455800000000001,,0.40132,0.42342,0.23087,0.04355,Sub-Saharan Africa,2015,,,0.6795399999999999,2.30919,0.04742
738,114,115,Zimbabwe,4.61,0.271,,0.33475,0.25861,0.18987,0.08079,Sub-Saharan Africa,2015,,,1.03276,2.44191,0.0429
739,115,116,Liberia,4.5710000000000015,0.0712,,0.34201,0.28531,0.24362,0.062320000000000014,Sub-Saharan Africa,2015,,,0.78968,2.7772900000000003,0.11068
740,116,117,India,4.565,0.64499,,0.5152899999999999,0.39786,0.26475,0.08492000000000001,Southern Asia,2015,,,0.38174,2.27513,0.02043
741,117,118,Sudan,4.55,0.52107,,0.36878,0.10081,0.19062,0.1466,Sub-Saharan Africa,2015,,,1.01404,2.20857,0.0674
742,118,119,Haiti,4.518,0.26673,,0.38847,0.24425,0.46187,0.17175,Latin America and Caribbean,2015,,,0.74302,2.24173,0.07331
743,119,120,Congo (Kinshasa),4.517,0.0,,0.09806,0.22605,0.24834,0.07625,Sub-Saharan Africa,2015,,,1.0012,2.86712,0.0368
744,120,121,Nepal,4.5139999999999985,0.35997,,0.5687399999999999,0.38282,0.32296,0.05907,Southern Asia,2015,,,0.86449,1.95637,0.03607
745,121,122,Ethiopia,4.512,0.19073,,0.44055,0.4345,0.24325,0.15048,Sub-Saharan Africa,2015,,,0.60406,2.44876,0.0378
746,122,123,Sierra Leone,4.507,0.33024000000000003,,0.0,0.4084,0.21488,0.08786000000000001,Sub-Saharan Africa,2015,,,0.95571,2.51009,0.07067999999999999
747,123,124,Mauritania,4.436,0.45407,,0.35874,0.24232,0.219,0.17461,Sub-Saharan Africa,2015,,,0.86908,2.11773,0.03947
748,124,125,Kenya,4.419,0.36471,,0.41435,0.42215,0.37542,0.05839,Sub-Saharan Africa,2015,,,0.99876,1.78555,0.04734
749,125,126,Djibouti,4.369,0.44025,,0.36291,0.46074,0.18093,0.28105,Sub-Saharan Africa,2015,,,0.59207,2.05125,0.08096
750,126,127,Armenia,4.35,0.7682100000000001,,0.7299,0.19847,0.07855,0.039,Central and Eastern Europe,2015,,,0.7771100000000001,1.75873,0.04763
751,127,128,Botswana,4.332,0.99355,,0.04776,0.49495,0.10461,0.12474,Sub-Saharan Africa,2015,,,1.10464,1.46181,0.04934
752,128,129,Myanmar,4.307,0.27108000000000004,,0.4824600000000001,0.44017,0.79588,0.19034,Southeastern Asia,2015,,,0.70905,1.41805,0.04351
753,129,130,Georgia,4.297,0.7419,,0.72926,0.40577,0.055470000000000005,0.38331,Central and Eastern Europe,2015,,,0.38562,1.59541,0.04221
754,130,131,Malawi,4.292,0.016040000000000002,,0.22562,0.43054,0.33128,0.06977,Sub-Saharan Africa,2015,,,0.41134,2.80791,0.0613
755,131,132,Sri Lanka,4.271,0.83524,,0.70806,0.5372600000000001,0.40828,0.09179,Southern Asia,2015,,,1.01905,0.67108,0.03751
756,132,133,Cameroon,4.252,0.4225,,0.23402,0.49309,0.20618000000000006,0.05786,Sub-Saharan Africa,2015,,,0.8876700000000001,1.95071,0.04678
757,133,134,Bulgaria,4.218,1.01216,,0.76649,0.30587,0.11921,0.00872,Central and Eastern Europe,2015,,,1.10614,0.89991,0.04828
758,134,135,Egypt,4.194,0.8818,,0.61712,0.17288,0.11291,0.06324,Middle East and Northern Africa,2015,,,0.747,1.59927,0.0326
759,135,136,Yemen,4.077,0.5464899999999999,,0.40064,0.35571,0.09131,0.07854,Middle East and Northern Africa,2015,,,0.68093,1.92313,0.04367
760,136,137,Angola,4.033,0.75778,,0.16683,0.10384000000000003,0.12344,0.07122,Sub-Saharan Africa,2015,,,0.8604,1.94939,0.04758
761,137,138,Mali,3.995,0.26074,,0.20583,0.38857,0.18798,0.12352,Sub-Saharan Africa,2015,,,1.03526,1.79293,0.056020000000000014
762,138,139,Congo (Brazzaville),3.989,0.67866,,0.31051,0.41466,0.12388,0.11686,Sub-Saharan Africa,2015,,,0.6629,1.68135,0.06682
763,139,140,Comoros,3.956,0.23906,,0.36315,0.22917,0.17440999999999998,0.199,Sub-Saharan Africa,2015,,,0.79273,1.95812,0.04797
764,140,141,Uganda,3.931,0.21102,,0.33861,0.45727,0.29066,0.07267,Sub-Saharan Africa,2015,,,1.13299,1.42766,0.04317
765,141,142,Senegal,3.904,0.36498,,0.4354,0.36772,0.20843000000000006,0.10713,Sub-Saharan Africa,2015,,,0.97619,1.44395,0.03608
766,142,143,Gabon,3.896,1.06024,,0.43372,0.31914000000000003,0.06822,0.11091,Sub-Saharan Africa,2015,,,0.90528,0.99895,0.04547
767,143,144,Niger,3.845,0.0694,,0.29707,0.47692,0.19387,0.15639,Sub-Saharan Africa,2015,,,0.77265,1.87877,0.03602
768,144,145,Cambodia,3.819,0.46038,,0.61114,0.66246,0.40359,0.07247,Southeastern Asia,2015,,,0.62736,0.98195,0.05069
769,145,146,Tanzania,3.781,0.2852,,0.38215,0.32878,0.34377,0.057470000000000014,Sub-Saharan Africa,2015,,,1.00268,1.38079,0.05061
770,146,147,Madagascar,3.681,0.20824,,0.46721,0.19184,0.21333,0.08123999999999999,Sub-Saharan Africa,2015,,,0.66801,1.851,0.03633
771,147,148,Central African Republic,3.678,0.0785,,0.06699,0.48879,0.23835,0.08288999999999999,Sub-Saharan Africa,2015,,,0.0,2.7223,0.061120000000000015
772,148,149,Chad,3.667,0.34193,,0.1501,0.23501,0.18386,0.05269,Sub-Saharan Africa,2015,,,0.76062,1.94296,0.0383
773,149,150,Guinea,3.656,0.17417,,0.24009,0.37725,0.28657,0.12139,Sub-Saharan Africa,2015,,,0.46475,1.99172,0.0359
774,150,151,Ivory Coast,3.655,0.46534,,0.15185,0.46866,0.20165,0.17922000000000002,Sub-Saharan Africa,2015,,,0.77115,1.41723,0.05141
775,151,152,Burkina Faso,3.587,0.25812,,0.27125,0.39493,0.21747,0.12832000000000002,Sub-Saharan Africa,2015,,,0.85188,1.46494,0.04324
776,152,153,Afghanistan,3.575,0.31982,,0.30335,0.23414,0.3651,0.09719,Southern Asia,2015,,,0.30285,1.9521,0.03084
777,153,154,Rwanda,3.465,0.22208000000000006,,0.42864,0.59201,0.22628,0.55191,Sub-Saharan Africa,2015,,,0.7737,0.67042,0.03464
778,154,155,Benin,3.34,0.28665,,0.3191,0.4845,0.1826,0.0801,Sub-Saharan Africa,2015,,,0.35386,1.6332799999999998,0.03656
779,155,156,Syria,3.006,0.6632,,0.7219300000000001,0.15684,0.47179,0.18906,Middle East and Northern Africa,2015,,,0.47489,0.32858000000000004,0.05015
780,156,157,Burundi,2.905,0.0153,,0.22396,0.1185,0.19727,0.10062,Sub-Saharan Africa,2015,,,0.41587,1.83302,0.08657999999999999
781,157,158,Togo,2.839,0.20868,,0.28443,0.36453,0.16681,0.10731,Sub-Saharan Africa,2015,,,0.13995,1.56726,0.06727000000000001
